timestamp_ms,pitch_hz,harmonicity,bird_x,bird_y,is_vocalizing,ballon_popped_id,condition
26032.30,177.11,0.0000,1496.00,867.60,False,False,high
26040.00,177.11,0.0000,1496.00,867.60,False,False,high
26049.00,177.11,0.0000,1496.00,867.60,False,False,high
26057.40,177.11,0.0000,1496.00,867.60,False,False,high
26065.70,177.11,0.0000,1496.00,867.60,False,False,high
26074.10,177.11,0.0000,1496.00,867.60,False,False,high
26081.60,177.11,0.0000,1496.00,867.60,False,False,high
26089.90,177.11,0.0000,1496.00,867.60,False,False,high
26099.10,177.11,0.0000,1496.00,867.60,False,False,high
26106.40,177.11,0.0000,1496.00,867.60,False,False,high
26115.70,177.11,0.0000,1496.00,867.60,False,False,high
26124.00,177.11,0.0000,1496.00,867.60,False,False,high
26132.30,177.11,0.0000,1496.00,867.60,False,False,high
26141.00,177.11,0.0000,1496.00,867.60,False,False,high
26149.40,177.11,0.0000,1496.00,867.60,False,False,high
26157.50,177.11,0.0000,1496.00,867.60,False,False,high
26165.60,177.11,0.0000,1496.00,867.60,False,False,high
26174.20,177.11,0.0000,1496.00,867.60,False,False,high
26182.20,177.11,0.0000,1496.00,867.60,False,False,high
26190.40,177.11,0.0000,1496.00,867.60,False,False,high
26199.30,177.11,0.0000,1496.00,867.60,False,False,high
26207.30,177.11,0.0000,1496.00,867.60,False,False,high
26216.10,177.11,0.0000,1496.00,867.60,False,False,high
26224.30,177.11,0.0000,1496.00,867.60,False,False,high
26232.70,177.11,0.0000,1496.00,867.60,False,False,high
26241.10,177.11,0.0000,1496.00,867.60,False,False,high
26249.00,177.11,0.0000,1496.00,867.60,False,False,high
26256.90,177.11,0.0000,1496.00,867.60,False,False,high
26265.90,177.11,0.0000,1496.00,867.60,False,False,high
26274.20,177.11,0.0000,1496.00,867.60,False,False,high
26282.40,177.11,0.0000,1496.00,867.60,False,False,high
26290.70,177.11,0.0000,1496.00,867.60,False,False,high
26299.20,177.11,0.0000,1496.00,867.60,False,False,high
26307.60,177.11,0.0000,1496.00,867.60,False,False,high
26316.00,177.11,0.0000,1496.00,867.60,False,False,high
26324.20,177.11,0.0000,1496.00,867.60,False,False,high
26331.40,177.11,0.0000,1496.00,867.60,False,False,high
26340.10,177.11,0.0000,1496.00,867.60,False,False,high
26349.30,177.11,0.0000,1496.00,867.60,False,False,high
26356.70,177.11,0.0000,1496.00,867.60,False,False,high
26365.10,177.11,0.0000,1496.00,867.60,False,False,high
26374.50,177.11,0.0000,1496.00,867.60,False,False,high
26382.30,177.11,0.0000,1496.00,867.60,False,False,high
26390.70,177.11,0.0000,1496.00,867.60,False,False,high
26399.30,177.11,0.0000,1496.00,867.60,False,False,high
26406.90,177.11,0.0000,1496.00,867.60,False,False,high
26416.00,177.11,0.0000,1496.00,867.60,False,False,high
26423.60,177.11,0.0000,1496.00,867.60,False,False,high
26432.60,177.11,0.0000,1496.00,867.60,False,False,high
26440.50,177.11,0.0000,1496.00,867.60,False,False,high
26449.20,177.11,0.0000,1496.00,867.60,False,False,high
26457.40,177.11,0.0000,1496.00,867.60,False,False,high
26465.70,177.11,0.0000,1496.00,867.60,False,False,high
26474.20,177.11,0.0000,1496.00,867.60,False,False,high
26482.30,177.11,0.0000,1496.00,867.60,False,False,high
26490.80,177.11,0.0000,1496.00,867.60,False,False,high
26499.10,177.11,0.0000,1496.00,867.60,False,False,high
26507.20,177.11,0.0000,1496.00,867.60,False,False,high
26515.10,177.11,0.0000,1496.00,867.60,False,False,high
26523.30,177.11,0.0000,1496.00,867.60,False,False,high
26532.70,177.11,0.0000,1496.00,867.60,False,False,high
26541.00,177.11,0.0000,1496.00,867.60,False,False,high
26549.30,177.11,0.0000,1496.00,867.60,False,False,high
26556.70,177.11,0.0000,1496.00,867.60,False,False,high
26565.90,177.11,0.0000,1496.00,867.60,False,False,high
26574.10,177.11,0.0000,1496.00,867.60,False,False,high
26582.50,177.11,0.0000,1496.00,867.60,False,False,high
26591.00,177.11,0.0000,1496.00,867.60,False,False,high
26599.20,177.11,0.0000,1496.00,867.60,False,False,high
26606.60,177.11,0.0000,1496.00,867.60,False,False,high
26616.10,177.11,0.0000,1496.00,867.60,False,False,high
26624.20,177.11,0.0000,1496.00,867.60,False,False,high
26632.40,177.11,0.0000,1496.00,867.60,False,False,high
26640.70,177.11,0.0000,1496.00,867.60,False,False,high
26648.70,177.11,0.0000,1496.00,867.60,False,False,high
26656.90,177.11,0.0000,1496.00,867.60,False,False,high
26665.90,177.11,0.0000,1496.00,867.60,False,False,high
26674.50,177.11,0.0000,1496.00,867.60,False,False,high
26682.30,177.11,0.0000,1496.00,867.60,False,False,high
26690.90,177.11,0.0000,1496.00,867.60,False,False,high
26699.10,177.11,0.0000,1496.00,867.60,False,False,high
26707.40,177.11,0.0000,1496.00,867.60,False,False,high
26715.30,177.11,0.0000,1496.00,867.60,False,False,high
26724.20,177.11,0.0000,1496.00,867.60,False,False,high
26732.60,177.11,0.0000,1496.00,867.60,False,False,high
26740.80,177.11,0.0000,1496.00,867.60,False,False,high
26749.20,177.11,0.0000,1496.00,867.60,False,False,high
26757.50,177.11,0.0000,1496.00,867.60,False,False,high
26765.30,177.11,0.0000,1496.00,867.60,False,False,high
26774.30,177.11,0.0000,1496.00,867.60,False,False,high
26782.30,177.11,0.0000,1496.00,867.60,False,False,high
26790.90,177.11,0.0000,1496.00,867.60,False,False,high
26798.60,177.11,0.0000,1496.00,867.60,False,False,high
26807.50,177.11,0.0000,1496.00,867.60,False,False,high
26815.80,177.11,0.0000,1496.00,867.60,False,False,high
26824.30,177.11,0.0000,1496.00,867.60,False,False,high
26832.40,177.11,0.0000,1496.00,867.60,False,False,high
26839.90,177.11,0.0000,1496.00,867.60,False,False,high
26849.20,177.11,0.0000,1496.00,867.60,False,False,high
26856.70,177.11,0.0000,1496.00,867.60,False,False,high
26865.80,177.11,0.0000,1496.00,867.60,False,False,high
26873.40,177.11,0.0000,1496.00,867.60,False,False,high
26882.40,177.11,0.0000,1496.00,867.60,False,False,high
26890.80,177.11,0.0000,1496.00,867.60,False,False,high
26899.10,177.11,0.0000,1496.00,867.60,False,False,high
26907.70,177.11,0.0000,1496.00,867.60,False,False,high
26915.40,177.11,0.0000,1496.00,867.60,False,False,high
26923.70,177.11,0.0000,1496.00,867.60,False,False,high
26931.70,177.11,0.0000,1496.00,867.60,False,False,high
26940.70,177.11,0.0000,1496.00,867.60,False,False,high
26948.60,177.11,0.0000,1496.00,867.60,False,False,high
26957.60,177.11,0.0000,1496.00,867.60,False,False,high
26965.50,177.11,0.8461,1496.00,867.60,False,False,high
26973.70,177.11,0.0000,1496.00,867.60,False,False,high
26982.00,177.11,0.0000,1496.00,867.60,False,False,high
26990.50,177.11,0.0000,1496.00,867.60,False,False,high
26999.20,177.11,0.0000,1496.00,867.60,False,False,high
27007.50,177.11,0.0000,1496.00,867.60,False,False,high
27015.00,177.11,0.0000,1496.00,867.60,False,False,high
27024.20,177.11,0.0000,1496.00,867.60,False,False,high
27032.70,177.11,0.0000,1496.00,867.60,False,False,high
27040.80,177.11,0.0000,1496.00,867.60,False,False,high
27048.60,177.11,0.0000,1496.00,867.60,False,False,high
27057.40,177.11,0.0000,1496.00,867.60,False,False,high
27065.60,177.11,0.0000,1496.00,867.60,False,False,high
27074.30,177.11,0.0000,1496.00,867.60,False,False,high
27082.50,177.11,0.0000,1496.00,867.60,False,False,high
27090.70,177.11,0.0000,1496.00,867.60,False,False,high
27099.20,177.11,0.0000,1496.00,867.60,False,False,high
27107.70,177.11,0.0000,1496.00,867.60,False,False,high
27116.00,177.11,0.0000,1496.00,867.60,False,False,high
27124.20,177.11,0.0000,1496.00,867.60,False,False,high
27131.50,177.11,0.0000,1496.00,867.60,False,False,high
27140.30,177.11,0.0000,1496.00,867.60,False,False,high
27149.20,177.11,0.0000,1496.00,867.60,False,False,high
27157.20,177.11,0.0000,1496.00,867.60,False,False,high
27165.70,177.11,0.0000,1496.00,867.60,False,False,high
27174.30,177.11,0.0000,1496.00,867.60,False,False,high
27182.10,177.11,0.0000,1496.00,867.60,False,False,high
27190.10,177.11,0.0000,1496.00,867.60,False,False,high
27199.20,177.11,0.0000,1496.00,867.60,False,False,high
27207.50,177.11,0.0000,1496.00,867.60,False,False,high
27215.80,177.11,0.0000,1496.00,867.60,False,False,high
27223.50,177.11,0.8721,1496.00,867.60,False,False,high
